17,73,1
17,69,2
1,70,2
17,83,2
1,75,2
17,89,1
1,63,2
9,81,2
17,90,2
1,68,2
17,85,2
5,92,2
5,82,2
17,66,2
5,89,2
1,78,2
16,91,2
17,87,2
5,76,2
1,62,2
17,75,2
1,95,2
17,87,1
1,61,2
17,89,2
1,67,2
16,81,2
1,67,2
16,93,2
1,61,2
1,54,2
16,85,2
16,81,2
1,55,2
16,91,2
16,81,2
4,83,2
4,80,2
1,67,2
4,75,2
16,89,2
5,74,1
0,61,2
16,92,2
16,92,2
1,66,2
16,76,2
16,64,2
4,94,2
16,80,2
16,82,2
16,82,2
1,53,2
16,69,2
0,68,2
1,61,2
4,64,2
1,51,1
1,56,2
1,70,2
1,74,2
4,72,2
16,80,2
16,86,2
16,93,1
16,72,2
1,66,2
16,68,2
16,84,2
1,60,2
4,73,2
1,65,2
1,60,2
16,84,2
1,71,2
5,79,2
16,78,1
1,76,2
16,78,1
16,79,2
16,90,2
16,88,2
16,90,1
16,85,1
4,81,2
16,79,2
4,70,2
1,65,2
16,81,2
1,80,2
16,74,1
1,75,2
16,98,2
16,54,2
1,60,2
16,89,2
4,92,2
16,89,2
16,79,2
1,73,2
1,57,2
1,64,2
16,80,2
16,85,2
16,89,2
16,86,1
1,68,2
16,75,2
16,91,2
21,63,2
20,83,2
1,84,2
16,91,2
1,67,2
16,84,2
16,94,1
16,84,2
16,80,2
16,84,2
20,81,1
16,91,2
16,80,2
17,79,2
16,89,2
16,86,2
17,93,2
1,72,2
1,77,2
16,73,2
16,90,2
16,92,2
16,89,2
16,75,2
1,80,2
5,78,2
16,61,2
1,69,2
16,74,2
16,83,2
1,86,2
16,49,1
16,84,2
16,67,2
4,86,1
17,90,2
4,86,2
16,76,2
1,65,2
16,84,2
16,78,2
1,90,2
1,67,2
1,87,2
16,73,2
1,75,2
16,92,2
16,88,2
1,78,2
16,83,2
5,56,2
16,78,2
16,67,2
16,77,2
16,71,2
16,65,2
16,80,2
5,65,2
16,94,2
16,86,1
16,89,2
1,61,2
16,54,1
16,81,2
16,57,2
16,90,2
16,97,2
21,77,2
1,76,2
16,72,2
4,64,2
17,87,2
1,74,2
16,86,2
5,72,2
5,84,2
1,78,2
16,59,1
16,85,2
4,68,2
4,88,2
16,86,2
0,68,2
0,75,2
16,83,1
1,53,2
4,86,1
16,76,2
1,79,2
16,69,1
16,84,1
1,91,2
16,94,2
16,96,2
1,81,2
4,84,2
16,75,2
16,83,2
8,55,2
1,89,2
1,65,2
16,82,2
16,80,2
16,86,1
5,66,2
13,81,1
4,61,2
16,93,2
1,68,2
16,86,2
4,74,2
16,72,2
1,82,2
16,94,2
4,90,2
8,83,2
1,79,2
1,84,2
16,67,2
4,71,2
16,67,2
17,83,2
16,70,2
1,72,2
16,88,2
4,60,2
16,79,1
16,86,2
16,65,2
16,89,2
16,74,2
16,60,2
16,66,2
16,92,2
1,67,1
1,72,2
1,77,2
16,83,2
1,59,2
5,69,2
1,61,2
16,86,2
1,68,2
16,96,2
4,41,2
1,75,2
16,85,2
20,81,2
1,62,2
20,72,2
16,80,2
16,78,2
16,83,2
1,73,2
1,60,2
1,78,2
1,75,2
16,92,1
16,91,2
4,81,2
4,81,2
16,82,1
1,87,2
1,64,2
16,62,1
16,71,2
1,69,2
16,76,2
16,81,1
1,63,2
4,82,2
1,79,2
1,66,1
16,95,2
1,79,2
5,70,1
1,64,2
1,60,2
16,70,2
16,65,2
16,92,2
16,86,2
1,89,2
16,82,2
16,89,2
1,81,2
16,91,2
16,84,2
16,84,1
4,81,2
1,55,2
16,85,2
16,91,2
1,86,2
1,63,2
17,80,2
4,47,2
16,80,2
1,62,2
16,76,2
16,74,2
1,84,2
16,78,2
5,74,2
16,65,2
5,64,2
1,68,2
16,86,1
5,62,2
16,68,2
16,86,2
1,77,2
16,75,2
1,84,2
4,81,2
16,83,1
16,83,2
1,79,2
16,68,2
16,95,2
16,81,2
16,79,2
16,87,2
21,78,2
1,82,2
16,77,2
16,81,2
16,59,2
17,89,2
16,71,2
16,95,2
20,74,2
4,73,2
20,83,1
16,50,1
4,45,2
16,87,2
16,88,1
1,63,2
16,99,2
16,81,2
1,71,2
17,63,2
16,71,2
16,91,2
16,71,2
5,80,2
16,93,2
16,83,2
16,92,2
1,68,2
16,89,2
4,80,2
16,67,2
1,74,2
20,86,2
16,97,2
16,70,2
17,76,1
16,75,2
16,70,1
1,74,2
16,92,2
16,67,2
1,72,2
1,67,1
16,71,2
16,82,2
16,89,2
16,85,1
1,72,2
16,77,1
16,86,2
16,85,2
16,80,1
16,90,2
1,67,2
1,82,2
16,85,2
16,74,2
16,94,2
4,49,2
0,80,2
4,82,2
16,71,2
16,71,2
16,88,2
16,82,2
4,84,2
4,83,1
1,82,2
16,76,2
1,50,2
1,75,2
16,87,2
5,89,2
17,86,2
1,76,2
4,50,1
16,92,2
16,97,2
16,83,2
1,87,2
1,69,2
1,84,2
1,58,2
1,80,2
16,96,1
4,83,2
1,65,2
4,88,2
16,41,2
16,77,1
16,93,2
16,73,2
5,85,2
16,84,2
1,77,1
16,48,1
1,64,2
16,92,2
1,64,2
16,86,2
16,90,2
16,86,2
16,86,2
16,90,1
4,84,2
4,87,2
16,94,1
4,64,2
1,55,2
4,61,1
4,65,2
16,91,1
16,93,2
17,66,2
1,85,2
5,85,2
9,90,2
16,97,2
16,91,2
4,73,2
16,86,2
16,99,1
16,93,2
16,87,2
16,75,2
16,86,2
4,84,2
4,88,2
4,90,2
1,68,2
9,61,2
1,68,2
4,55,2
4,68,2
16,85,2
16,76,1
16,89,2
16,87,2
16,83,2
17,93,2
1,61,2
4,75,2
0,92,2
17,89,2
16,65,2
16,85,2
16,54,2
16,93,1
1,71,2
16,95,2
4,50,2
16,99,2
1,65,2
16,90,2
16,87,2
4,82,2
1,83,2
16,89,2
16,67,2
16,90,1
5,79,2
16,95,2
16,88,2
16,86,2
1,67,2
4,70,1
16,66,2
1,78,1
1,83,2
16,91,2
16,94,2
16,68,1
16,81,1
21,77,2
16,82,2
16,81,2
16,77,1
16,87,2
5,89,2
16,70,2
16,100,2
16,73,2
16,69,2
1,90,1
16,78,2
16,76,2
1,84,2
16,72,1
15,81,1
1,43,2
16,89,1
16,86,2
1,73,2
16,82,2
1,89,2
16,94,2
16,70,2
1,77,2
16,88,2
5,75,2
4,78,2
20,86,2
5,68,2
1,72,2
16,83,2
16,87,2
5,89,2
4,81,2
1,86,2
16,68,2
1,40,2
1,58,2
16,93,2
1,63,2
16,88,2
16,83,2
1,59,2
5,69,2
16,86,1
16,85,2
8,67,2
5,88,2
5,72,2
16,78,2
1,50,2
16,88,2
16,81,2
1,67,2
1,64,2
16,81,1
16,65,2
16,77,2
4,77,2
16,86,2
20,93,2
2,85,2
8,45,1
16,72,2
1,50,1
16,91,2
16,91,2
16,72,2
17,84,2
16,89,2
1,80,2
1,80,2
5,68,2
16,80,2
1,79,2
1,90,2
16,89,2
16,90,2
4,87,2
16,82,1
16,60,2
1,73,2
16,72,2
16,89,1
1,84,2
4,77,1
1,84,2
16,81,2
9,66,2
20,88,2
21,68,2
1,85,2
1,77,2
0,75,2
1,76,2
16,76,2
1,81,2
16,85,1
4,79,2
16,90,1
4,89,2
4,68,2
16,84,2
1,82,2
16,90,2
16,95,2
1,60,2
1,57,2
16,88,2
17,88,2
16,86,2
16,87,2
1,58,2
16,74,1
1,81,2
1,91,2
1,68,2
16,93,2
16,79,2
1,71,2
1,86,2
16,86,2
4,83,2
1,79,2
5,68,2
4,82,2
1,82,2
1,87,2
4,90,1
16,72,2
4,74,2
16,87,1
1,60,2
1,71,2
16,75,2
16,66,2
1,82,2
1,76,2
16,76,2
16,80,2
1,84,2
16,78,2
16,74,1
1,64,2
16,88,2
1,72,2
1,85,2
4,88,2
4,83,2
1,76,2
16,86,2
16,91,2
1,81,2
16,95,2
4,72,2
4,50,2
16,78,2
16,71,2
1,78,2
16,88,2
5,89,2
4,60,2
4,85,2
16,55,2
0,60,2
16,75,2
16,93,2
5,85,2
17,85,1
16,76,2
1,74,2
17,70,2
16,83,2
16,57,1
16,83,2
16,91,1
16,83,2
1,63,2
1,75,2
5,71,2
1,64,2
16,86,2
16,87,1
16,89,2
16,90,2
16,85,2
16,83,2
1,86,2
16,79,1
17,92,2
16,80,1
16,89,2
1,50,2
16,80,2
16,93,2
1,62,2
16,94,2
1,65,2
1,63,2
16,67,1
16,72,1
1,67,2
16,85,1
16,65,2
1,75,2
1,57,2
16,87,2
16,74,2
1,72,2
16,82,2
16,70,1
1,66,2
1,92,2
16,77,2
1,77,2
16,77,2
1,62,2
16,87,2
16,73,2
1,76,2
21,61,2
8,68,2
0,84,2
16,66,2
1,67,2
16,82,2
16,81,2
1,78,2
16,79,2
16,84,1
16,87,2
0,63,2
0,59,2
1,67,2
0,72,2
1,76,2
4,74,2
17,81,2
0,90,2
0,64,2
16,83,2
1,81,2
1,95,2
0,76,2
0,77,2
0,61,2
0,82,2
0,71,2
0,62,2
17,57,2
0,80,2
0,89,2
0,83,2
0,80,2
0,84,2
0,83,2
0,49,2
0,71,2
0,70,2
0,75,2
0,65,2
0,88,2
0,67,2
5,82,2
0,61,2
0,81,2
0,60,2
4,82,2
0,53,2
0,63,2
0,47,2
0,76,2
0,73,2
0,70,2
0,75,2
0,66,2
0,58,2
17,65,2
0,60,2
1,47,2
0,86,2
0,68,2
0,69,2
0,80,2
0,91,2
0,75,2
1,68,2
1,79,2
1,60,2
1,77,1
0,77,2
0,72,2
0,68,2
0,66,2
1,77,2
0,53,2
0,68,2
0,75,2
0,71,2
5,64,2
1,54,2
0,64,2
0,61,2
0,81,2
0,48,2
4,87,2
17,92,2
0,90,2
0,49,2
17,85,2
0,86,2
0,72,2
0,88,2
1,96,2
21,87,2
17,96,2
0,74,2
17,77,2
20,60,2
17,90,2
17,88,2
0,82,2
0,51,2
4,81,2
0,88,2
0,85,2
0,65,2
0,82,2
0,66,2
0,73,2
0,82,2
1,67,2
0,54,2
0,63,2
1,81,2
1,75,2
0,80,2
0,67,2
0,90,2
4,79,2
0,81,2
0,77,2
0,60,2
0,71,2
0,61,2
0,76,2
0,80,2
0,68,1
1,56,2
17,79,2
9,60,2
0,59,2
0,89,2
0,87,2
5,77,2
0,63,2
0,74,2
0,59,2
0,76,2
0,57,2
17,82,2
1,61,1
5,81,2
1,79,2
17,82,2
5,81,2
0,79,2
1,61,2
1,61,2
4,80,2
0,75,2
17,96,2
0,79,2
0,51,2
0,72,2
0,66,2
0,67,2
0,71,2
1,57,2
1,58,2
17,76,1
0,55,2
0,69,2
0,48,2
0,82,2
0,56,2
0,72,1
1,80,1
0,93,2
0,67,2
0,54,2
0,81,2
0,72,2
0,75,2
0,76,2
5,68,2
1,59,2
5,85,2
1,76,2
0,70,1
0,83,2
0,64,2
0,63,2
0,73,2
0,65,2
1,85,2
5,61,2
17,84,2
17,90,1
0,87,2
0,56,2
0,62,2
17,86,2
0,83,2
0,56,2
0,55,2
0,72,1
0,80,2
0,87,2
0,71,2
0,67,2
0,65,2
16,81,2
0,62,2
0,87,2
0,70,2
16,90,2
0,38,2
1,57,2
0,74,2
0,55,2
0,80,2
0,60,2
17,71,2
0,73,2
0,61,2
0,72,2
0,75,1
0,72,2
0,61,2
0,59,2
0,92,2
1,77,2
17,85,2
0,66,2
0,68,2
1,65,2
1,86,2
0,69,2
0,82,2
1,81,2
1,80,2
1,77,2
4,87,2
0,80,2
0,73,2
0,64,2
0,50,2
0,72,1
5,79,2
16,73,2
0,70,2
0,80,2
4,73,2
12,70,2
0,69,2
5,84,2
1,77,2
4,86,2
0,60,2
0,60,2
0,81,2
0,60,2
0,78,2
0,56,2
0,84,2
0,58,2
0,63,2
1,75,2
0,61,2
0,69,2
0,65,2
0,80,2
0,68,2
0,81,2
0,62,2
0,67,2
0,81,2
0,66,2
0,67,2
0,82,2
0,68,2
0,76,2
0,64,2
17,78,2
0,70,2
0,65,2
1,93,2
0,84,2
0,67,2
0,79,2
0,67,2
0,68,2
0,64,2
0,71,2
0,69,2
0,64,2
0,65,2
1,74,2
0,66,2
0,64,2
0,81,2
0,67,2
0,61,2
0,63,2
0,70,2
0,77,2
1,84,2
0,62,2
0,68,2
0,76,2
0,80,2
0,59,2
0,60,2
0,68,2
0,79,2
0,72,2
17,69,2
0,90,2
1,68,2
16,92,2
17,64,2
17,85,2
0,83,2
0,74,2
0,90,2
0,68,2
4,75,2
1,75,2
16,96,2
0,56,2
5,77,2
1,84,2
0,80,2
0,61,2
0,85,2
0,67,2
17,79,2
5,51,2
16,91,2
16,48,2
17,89,2
0,59,2
0,74,2
0,63,2
0,56,2
17,89,1
1,51,2
4,73,2
0,74,2
1,58,2
1,75,2
17,66,2
1,81,2
17,86,2
0,82,2
1,65,2
0,82,2
0,63,2
0,71,2
0,77,2
1,78,2
8,78,2
0,64,2
0,81,2
0,73,2
0,63,2
0,82,2
0,62,2
1,69,2
1,66,2
17,88,2
1,65,2
1,75,2
0,60,2
0,61,2
0,74,2
17,74,2
16,87,2
1,82,2
1,56,2
17,93,2
1,79,2
1,68,2
0,80,2
0,80,2
17,75,2
5,93,2
1,64,2
17,77,2
9,76,1
0,54,2
0,66,2
0,76,2
0,27,2
17,80,2
17,91,2
1,69,2
0,65,2
0,63,2
21,82,2
1,71,2
17,82,2
1,77,2
0,68,2
0,70,2
0,61,2
0,83,2
0,58,2
1,62,2
1,72,2
7,58,2
17,79,2
4,70,2
4,77,2
0,79,2
1,56,2
4,90,1
17,87,2
17,89,2
1,73,2
4,87,2
0,79,2
0,70,2
17,92,2
9,81,2
0,62,2
0,52,2
0,64,2
0,57,2
1,78,2
0,62,2
0,84,2
0,74,2
0,65,2
0,81,2
0,35,2
0,71,2
16,90,2
17,66,2
0,75,2
0,74,2
0,72,1
0,74,2
0,88,2
0,75,2
7,54,2
0,78,2
0,78,2
1,68,2
1,77,2
4,73,2
0,68,2
0,83,2
0,64,2
0,76,2
0,63,2
0,76,2
0,87,1
0,67,2
0,64,2
0,76,2
0,67,2
0,96,2
0,85,1
1,85,2
1,82,2
5,89,2
16,83,2
5,61,2
5,79,2
1,61,2
4,64,2
4,80,2
0,72,2
0,78,1
0,58,2
0,64,2
0,64,2
0,60,2
0,57,2
17,98,2
4,82,2
1,80,2
17,62,2
0,76,2
0,78,2
0,70,1
0,69,2
0,55,2
0,63,2
1,64,2
16,85,2
1,61,2
0,65,2
17,93,2
0,57,2
0,70,1
0,86,2
0,73,2
0,68,2
1,73,2
1,65,2
21,89,2
1,55,2
1,86,2
0,61,2
0,79,2
5,79,2
1,75,2
17,91,2
5,80,1
1,75,2
16,83,2
0,86,2
4,81,2
0,70,2
0,83,2
0,80,2
0,97,2
0,85,2
0,65,2
0,74,2
0,63,2
0,65,2
17,84,2
0,71,2
0,65,1
0,62,2
4,66,2
0,89,2
0,68,2
0,69,2
0,68,2
0,67,2
0,74,2
0,53,2
0,64,2
1,72,1
0,81,2
1,84,2
1,50,2
1,75,2
1,75,2
0,79,2
0,70,2
5,81,2
0,74,2
1,79,2
1,81,2
1,62,2
0,83,2
0,60,2
0,62,2
0,61,2
0,78,2
0,70,2
16,83,2
1,80,2
0,73,1
0,63,2
0,82,2
0,83,2
16,65,2
4,91,2
17,94,2
8,78,2
1,79,1
0,78,2
0,80,2
5,73,2
1,70,2
1,65,2
1,59,2
0,86,2
0,52,2
0,68,2
0,57,2
0,67,2
1,57,1
0,68,2
0,65,2
0,73,2
0,79,2
0,85,2
0,68,2
0,69,2
0,70,2
0,72,2
17,83,2
17,96,2
0,75,2
0,93,2
1,58,2
1,79,2
0,71,2
0,64,1
0,84,2
0,65,2
0,70,2
0,69,2
0,60,2
0,70,2
0,90,2
1,79,2
0,67,2
0,69,2
0,63,2
0,74,2
17,78,2
1,76,2
5,86,1
17,85,2
1,73,2
0,79,2
0,61,2
0,79,2
0,78,2
0,63,2
0,83,2
0,82,2
0,60,2
1,81,2
1,68,2
5,80,2
5,83,2
